PRISM Time Series Data
Locations: 450
"Climate variables: ppt,tmin,tmean,tmax,vpdmin,vpdmax"
Spatial resolution: 800m
Period: 2010 - 2024
Dataset: AN91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Mar-02
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),vpdmin (hPa),vpdmax (hPa)
505SQUAW1,-122.0567,40.9890,639,2018,1295.78,6.3,14.1,21.9,3.28,22.74
505SQUAW1,-122.0567,40.9890,639,2019,2519.47,6.2,13.4,20.7,2.47,20.58
505SQUAW1,-122.0567,40.9890,639,2020,898.20,6.6,14.5,22.4,3.18,24.08
505SQUAW1,-122.0567,40.9890,639,2021,1522.38,6.6,14.3,22.1,3.19,24.69
505SQUAW1,-122.0567,40.9890,639,2022,936.41,6.3,14.3,22.4,3.35,25.02
505SQUAW1,-122.0567,40.9890,639,2023,2050.01,5.9,13.2,20.5,1.87,20.70
505SQUAW1,-122.0567,40.9890,639,2024,2552.72,6.9,13.8,20.8,2.55,21.11

518CE0047,-121.1042,40.3761,1660,2010,1127.99,0.3,7.3,14.3,1.44,14.10
518CE0047,-121.1042,40.3761,1660,2011,786.38,-0.4,7.0,14.4,1.43,14.27
518CE0047,-121.1042,40.3761,1660,2012,1139.34,0.4,8.2,16.0,1.85,16.99
518CE0047,-121.1042,40.3761,1660,2013,303.43,-0.1,8.0,16.0,1.67,16.48
518CE0047,-121.1042,40.3761,1660,2014,852.64,1.8,9.3,16.9,1.93,16.75
518CE0047,-121.1042,40.3761,1660,2015,539.85,1.6,9.2,16.9,1.70,16.61
518CE0047,-121.1042,40.3761,1660,2016,1280.43,1.1,8.3,15.4,1.61,15.00
518CE0047,-121.1042,40.3761,1660,2017,1357.93,1.2,8.3,15.5,1.58,15.49
518CE0047,-121.1042,40.3761,1660,2018,745.03,0.6,8.2,15.9,1.67,15.64
518CE0047,-121.1042,40.3761,1660,2019,1241.10,0.4,7.4,14.4,1.27,13.35
518CE0047,-121.1042,40.3761,1660,2020,497.84,0.8,8.7,16.6,1.84,16.98
518CE0047,-121.1042,40.3761,1660,2021,853.48,0.3,8.4,16.4,1.71,16.98
518CE0047,-121.1042,40.3761,1660,2022,638.26,0.3,8.0,15.7,2.27,16.27
518CE0047,-121.1042,40.3761,1660,2023,1151.53,-0.1,7.0,14.1,1.37,13.05
518CE0047,-121.1042,40.3761,1660,2024,1262.29,0.7,7.8,15.0,1.41,14.10

514PLA056,-121.0910,38.8292,168,2010,882.23,9.1,15.7,22.4,2.10,20.39
514PLA056,-121.0910,38.8292,168,2011,672.13,8.6,15.5,22.5,1.84,20.50
514PLA056,-121.0910,38.8292,168,2012,930.10,8.9,16.3,23.7,2.69,22.39
514PLA056,-121.0910,38.8292,168,2013,214.31,8.8,16.6,24.3,2.71,24.46
514PLA056,-121.0910,38.8292,168,2014,807.77,10.6,17.9,25.1,2.95,25.22
514PLA056,-121.0910,38.8292,168,2015,359.70,10.0,17.4,24.7,2.99,24.69
514PLA056,-121.0910,38.8292,168,2016,847.42,10.0,17.0,24.0,2.75,23.30
514PLA056,-121.0910,38.8292,168,2017,1038.54,10.1,17.1,24.1,2.72,23.90
514PLA056,-121.0910,38.8292,168,2018,744.89,9.1,16.7,24.2,2.47,23.97
514PLA056,-121.0910,38.8292,168,2019,868.31,9.6,16.6,23.5,2.33,22.16
514PLA056,-121.0910,38.8292,168,2020,379.54,9.8,17.3,24.8,3.08,25.33
514PLA056,-121.0910,38.8292,168,2021,769.62,9.7,17.0,24.2,3.39,24.97
514PLA056,-121.0910,38.8292,168,2022,512.36,9.5,17.1,24.8,3.45,26.68
514PLA056,-121.0910,38.8292,168,2023,750.19,9.6,16.4,23.1,2.52,21.73
514PLA056,-121.0910,38.8292,168,2024,773.81,10.7,17.4,24.2,3.16,23.66

514PLA054,-121.0929,38.8172,146,2010,868.47,9.0,15.7,22.5,1.91,20.45
514PLA054,-121.0929,38.8172,146,2011,659.68,8.4,15.4,22.5,1.68,20.55
514PLA054,-121.0929,38.8172,146,2012,921.89,9.0,16.4,23.7,2.58,22.55
514PLA054,-121.0929,38.8172,146,2013,210.96,8.5,16.4,24.4,2.48,24.60
514PLA054,-121.0929,38.8172,146,2014,796.30,10.4,17.8,25.2,2.69,25.25
514PLA054,-121.0929,38.8172,146,2015,356.42,9.8,17.3,24.7,2.76,24.68
514PLA054,-121.0929,38.8172,146,2016,844.82,9.8,16.9,24.1,2.51,23.34
514PLA054,-121.0929,38.8172,146,2017,1038.53,10.0,17.1,24.2,2.52,23.95
514PLA054,-121.0929,38.8172,146,2018,732.81,9.0,16.6,24.3,2.27,23.94
514PLA054,-121.0929,38.8172,146,2019,859.97,9.5,16.5,23.6,2.10,22.33
514PLA054,-121.0929,38.8172,146,2020,371.42,9.4,17.1,24.8,2.69,25.50
514PLA054,-121.0929,38.8172,146,2021,751.47,9.7,17.0,24.3,3.26,25.02
514PLA054,-121.0929,38.8172,146,2022,502.17,9.2,17.0,24.8,3.19,26.76
514PLA054,-121.0929,38.8172,146,2023,734.66,9.6,16.4,23.2,2.42,21.83
514PLA054,-121.0929,38.8172,146,2024,750.62,10.7,17.5,24.2,3.09,23.67

515PLUUxx,-121.5529,39.0061,13,2010,612.04,9.2,15.9,22.6,1.62,19.75
515PLUUxx,-121.5529,39.0061,13,2011,467.15,8.6,15.5,22.5,1.57,19.88
515PLUUxx,-121.5529,39.0061,13,2012,683.70,9.3,16.7,24.0,2.14,23.42
515PLUUxx,-121.5529,39.0061,13,2013,160.04,8.5,16.6,24.6,2.18,24.66
515PLUUxx,-121.5529,39.0061,13,2014,518.04,10.4,17.8,25.3,2.25,25.06
515PLUUxx,-121.5529,39.0061,13,2015,234.19,9.9,17.4,24.9,2.37,24.52
515PLUUxx,-121.5529,39.0061,13,2016,544.16,10.0,17.1,24.2,2.02,22.89
515PLUUxx,-121.5529,39.0061,13,2017,664.52,10.2,17.2,24.3,2.37,23.44
515PLUUxx,-121.5529,39.0061,13,2018,521.26,9.1,16.7,24.3,1.88,22.89
515PLUUxx,-121.5529,39.0061,13,2019,746.01,9.6,16.7,23.7,1.83,21.87
515PLUUxx,-121.5529,39.0061,13,2020,197.91,9.5,17.3,25.1,2.32,25.46
515PLUUxx,-121.5529,39.0061,13,2021,477.60,9.2,16.9,24.5,2.32,24.77
515PLUUxx,-121.5529,39.0061,13,2022,277.82,8.8,17.0,25.1,2.27,26.44
515PLUUxx,-121.5529,39.0061,13,2023,585.59,9.2,16.3,23.4,1.74,21.34
515PLUUxx,-121.5529,39.0061,13,2024,556.25,10.5,17.5,24.5,2.28,23.64

518WLW073,-121.1802,39.8513,1707,2010,2940.35,4.3,9.3,14.4,3.55,13.20
518WLW073,-121.1802,39.8513,1707,2011,1864.79,4.5,9.5,14.4,3.72,13.11
518WLW073,-121.1802,39.8513,1707,2012,2922.13,5.5,10.7,15.9,4.68,15.40
518WLW073,-121.1802,39.8513,1707,2013,632.31,6.0,11.3,16.5,4.82,15.28
518WLW073,-121.1802,39.8513,1707,2014,2235.86,6.6,11.6,16.5,4.83,15.29
518WLW073,-121.1802,39.8513,1707,2015,1164.15,6.5,11.6,16.6,4.79,15.42
518WLW073,-121.1802,39.8513,1707,2016,2916.40,5.8,10.8,15.8,4.54,14.48
518WLW073,-121.1802,39.8513,1707,2017,3319.44,6.1,11.0,15.9,4.68,14.79
518WLW073,-121.1802,39.8513,1707,2018,1678.99,6.1,11.1,16.1,5.04,15.17
518WLW073,-121.1802,39.8513,1707,2019,3069.75,5.0,9.7,14.4,3.89,12.83
518WLW073,-121.1802,39.8513,1707,2020,972.40,6.5,11.7,16.8,5.25,16.06
518WLW073,-121.1802,39.8513,1707,2021,1712.86,5.9,10.7,15.4,5.59,15.39
518WLW073,-121.1802,39.8513,1707,2022,1337.40,5.1,10.1,15.1,4.75,14.67
518WLW073,-121.1802,39.8513,1707,2023,2185.25,4.3,8.7,13.1,3.22,11.86
518WLW073,-121.1802,39.8513,1707,2024,2413.75,6.3,10.1,13.8,3.81,12.47

514CAW588,-120.3669,39.2760,1904,2010,2368.67,0.8,6.9,13.1,1.80,12.57
514CAW588,-120.3669,39.2760,1904,2011,1605.94,0.5,6.9,13.2,1.59,12.61
514CAW588,-120.3669,39.2760,1904,2012,2126.65,2.0,8.4,14.8,2.39,14.51
514CAW588,-120.3669,39.2760,1904,2013,637.07,1.8,8.6,15.3,2.74,14.99
514CAW588,-120.3669,39.2760,1904,2014,1516.98,2.9,9.2,15.4,2.90,14.57
514CAW588,-120.3669,39.2760,1904,2015,1155.27,2.9,9.2,15.5,2.90,14.29
514CAW588,-120.3669,39.2760,1904,2016,2283.99,2.2,8.4,14.7,2.61,13.89
514CAW588,-120.3669,39.2760,1904,2017,2848.28,2.0,8.2,14.4,2.32,13.55
514CAW588,-120.3669,39.2760,1904,2018,1481.84,2.1,8.6,15.1,2.74,14.61
514CAW588,-120.3669,39.2760,1904,2019,2153.28,1.2,7.2,13.2,2.08,12.04
514CAW588,-120.3669,39.2760,1904,2020,978.11,2.3,9.0,15.8,2.84,15.78
514CAW588,-120.3669,39.2760,1904,2021,1674.07,2.1,8.9,15.7,2.30,15.59
514CAW588,-120.3669,39.2760,1904,2022,1276.80,1.5,8.3,15.1,1.99,14.53
514CAW588,-120.3669,39.2760,1904,2023,1991.28,0.3,6.8,13.2,1.20,12.86
514CAW588,-120.3669,39.2760,1904,2024,1653.42,1.5,7.9,14.3,1.73,15.19

514NPNF1I,-120.7155,38.8110,813,2010,1539.38,8.3,14.0,19.6,3.69,17.88
514NPNF1I,-120.7155,38.8110,813,2011,1068.51,8.0,14.0,19.9,3.63,18.45
514NPNF1I,-120.7155,38.8110,813,2012,1442.05,9.0,15.0,21.0,4.85,20.59
514NPNF1I,-120.7155,38.8110,813,2013,372.00,9.2,15.3,21.4,5.28,20.87
514NPNF1I,-120.7155,38.8110,813,2014,1135.56,10.5,16.3,22.1,5.69,21.59
514NPNF1I,-120.7155,38.8110,813,2015,793.10,10.1,16.0,21.9,5.55,21.57
514NPNF1I,-120.7155,38.8110,813,2016,1565.20,9.6,15.4,21.2,5.25,20.80
514NPNF1I,-120.7155,38.8110,813,2017,1832.95,9.8,15.5,21.2,5.31,20.86
514NPNF1I,-120.7155,38.8110,813,2018,1038.61,9.7,15.6,21.5,5.31,21.22
514NPNF1I,-120.7155,38.8110,813,2019,1544.51,9.5,15.0,20.5,4.18,18.84
514NPNF1I,-120.7155,38.8110,813,2020,713.65,10.4,16.3,22.3,5.88,23.11
514NPNF1I,-120.7155,38.8110,813,2021,1168.30,11.1,16.6,22.2,5.76,23.60
514NPNF1I,-120.7155,38.8110,813,2022,933.04,10.7,16.4,22.1,6.46,23.21
514NPNF1I,-120.7155,38.8110,813,2023,1331.52,9.4,14.6,19.8,4.15,17.86
514NPNF1I,-120.7155,38.8110,813,2024,1141.24,10.4,15.6,20.8,5.00,19.12

504TCVAxx,-122.0691,39.9796,68,2010,766.48,9.2,16.0,22.7,2.04,20.92
504TCVAxx,-122.0691,39.9796,68,2011,485.96,8.6,15.8,23.0,2.02,21.87
504TCVAxx,-122.0691,39.9796,68,2012,657.40,9.1,16.7,24.2,2.71,25.00
504TCVAxx,-122.0691,39.9796,68,2013,133.98,8.7,16.8,25.0,2.93,25.99
504TCVAxx,-122.0691,39.9796,68,2014,675.21,10.5,17.9,25.4,2.86,26.04
504TCVAxx,-122.0691,39.9796,68,2015,277.47,10.2,17.8,25.4,2.61,25.53
504TCVAxx,-122.0691,39.9796,68,2016,797.32,10.4,17.3,24.2,2.34,23.44
504TCVAxx,-122.0691,39.9796,68,2017,613.95,10.1,17.4,24.6,2.75,24.97
504TCVAxx,-122.0691,39.9796,68,2018,547.11,9.5,17.1,24.8,2.45,24.96
504TCVAxx,-122.0691,39.9796,68,2019,905.37,9.7,16.8,23.9,2.30,23.38
504TCVAxx,-122.0691,39.9796,68,2020,254.29,9.9,17.7,25.5,2.91,26.72
504TCVAxx,-122.0691,39.9796,68,2021,482.50,9.9,17.3,24.7,2.80,25.55
504TCVAxx,-122.0691,39.9796,68,2022,311.32,9.3,17.3,25.4,3.01,27.56
504TCVAxx,-122.0691,39.9796,68,2023,737.53,9.6,16.5,23.4,2.18,22.06
504TCVAxx,-122.0691,39.9796,68,2024,810.39,10.7,17.5,24.3,2.88,24.36

518NF5073,-121.1512,39.8425,1679,2010,2991.67,4.9,9.7,14.5,3.82,13.34
518NF5073,-121.1512,39.8425,1679,2011,1914.06,4.8,9.7,14.6,3.89,13.26
518NF5073,-121.1512,39.8425,1679,2012,2922.82,6.0,11.0,16.1,4.98,15.54
518NF5073,-121.1512,39.8425,1679,2013,617.52,6.4,11.5,16.6,5.04,15.38
518NF5073,-121.1512,39.8425,1679,2014,2211.88,7.0,11.8,16.7,5.04,15.52
518NF5073,-121.1512,39.8425,1679,2015,1161.87,6.8,11.8,16.8,4.99,15.63
518NF5073,-121.1512,39.8425,1679,2016,2920.16,6.1,11.0,15.9,4.78,14.72
518NF5073,-121.1512,39.8425,1679,2017,3310.03,6.4,11.2,16.0,4.81,14.85
518NF5073,-121.1512,39.8425,1679,2018,1677.71,6.4,11.4,16.2,5.20,15.31
518NF5073,-121.1512,39.8425,1679,2019,3049.99,5.4,10.0,14.6,4.05,12.95
518NF5073,-121.1512,39.8425,1679,2020,981.28,7.0,12.0,16.9,5.52,16.17
518NF5073,-121.1512,39.8425,1679,2021,1754.31,6.3,11.0,15.6,5.68,15.59
518NF5073,-121.1512,39.8425,1679,2022,1358.80,5.3,10.3,15.3,4.81,14.85
518NF5073,-121.1512,39.8425,1679,2023,2195.98,4.6,9.0,13.4,3.29,12.09
518NF5073,-121.1512,39.8425,1679,2024,2474.45,6.7,10.3,14.0,4.09,12.63

517SCBCCx,-121.1768,39.2010,430,2010,1337.02,9.1,15.2,21.3,2.61,18.32
517SCBCCx,-121.1768,39.2010,430,2011,882.71,8.5,14.9,21.2,2.55,18.44
517SCBCCx,-121.1768,39.2010,430,2012,1356.05,9.4,16.0,22.6,3.48,21.19
517SCBCCx,-121.1768,39.2010,430,2013,292.33,9.2,16.2,23.2,3.64,22.26
517SCBCCx,-121.1768,39.2010,430,2014,1048.99,10.8,17.3,23.8,3.83,22.51
517SCBCCx,-121.1768,39.2010,430,2015,530.09,10.3,17.0,23.7,3.76,22.30
517SCBCCx,-121.1768,39.2010,430,2016,1296.36,10.1,16.5,22.9,3.53,20.85
517SCBCCx,-121.1768,39.2010,430,2017,1531.57,10.4,16.7,23.0,3.31,21.00
517SCBCCx,-121.1768,39.2010,430,2018,990.75,9.7,16.5,23.2,3.68,22.03
517SCBCCx,-121.1768,39.2010,430,2019,1335.11,9.7,16.0,22.3,3.21,20.36
517SCBCCx,-121.1768,39.2010,430,2020,572.60,10.3,17.0,23.7,4.64,23.71
517SCBCCx,-121.1768,39.2010,430,2021,1011.89,10.0,16.6,23.1,4.01,23.35
517SCBCCx,-121.1768,39.2010,430,2022,702.99,10.1,16.7,23.4,4.70,23.85
517SCBCCx,-121.1768,39.2010,430,2023,1055.41,9.1,15.3,21.5,2.91,19.05
517SCBCCx,-121.1768,39.2010,430,2024,1168.86,9.8,16.1,22.5,3.42,21.05

504BCHRIV,-121.9390,39.7050,39,2010,903.44,9.1,15.8,22.5,1.89,19.85
504BCHRIV,-121.9390,39.7050,39,2011,811.59,8.5,15.6,22.6,2.00,20.57
504BCHRIV,-121.9390,39.7050,39,2012,843.08,9.1,16.5,23.8,2.73,23.69
504BCHRIV,-121.9390,39.7050,39,2013,170.65,8.6,16.6,24.5,2.93,24.74
504BCHRIV,-121.9390,39.7050,39,2014,704.85,10.4,17.8,25.2,2.75,25.14
504BCHRIV,-121.9390,39.7050,39,2015,292.80,10.1,17.5,25.0,2.61,24.28
504BCHRIV,-121.9390,39.7050,39,2016,815.19,10.2,17.1,23.9,2.41,22.05
504BCHRIV,-121.9390,39.7050,39,2017,715.22,10.2,17.2,24.2,2.89,23.92
504BCHRIV,-121.9390,39.7050,39,2018,495.08,9.4,16.9,24.4,2.71,23.77
504BCHRIV,-121.9390,39.7050,39,2019,933.09,9.7,16.7,23.6,2.37,22.19
504BCHRIV,-121.9390,39.7050,39,2020,218.22,10.0,17.6,25.1,3.17,25.49
504BCHRIV,-121.9390,39.7050,39,2021,501.54,10.1,17.3,24.5,3.08,25.16
504BCHRIV,-121.9390,39.7050,39,2022,305.52,9.2,17.2,25.1,3.13,26.69
504BCHRIV,-121.9390,39.7050,39,2023,670.61,9.4,16.2,23.1,1.98,20.71
504BCHRIV,-121.9390,39.7050,39,2024,809.48,10.4,17.3,24.2,2.27,23.30

504BCHNOR,-121.8501,39.7267,58,2010,933.64,9.1,15.8,22.5,1.90,19.91
504BCHNOR,-121.8501,39.7267,58,2011,658.57,8.4,15.4,22.5,1.96,20.52
504BCHNOR,-121.8501,39.7267,58,2012,788.63,9.1,16.4,23.8,2.83,23.60
504BCHNOR,-121.8501,39.7267,58,2013,186.30,8.4,16.5,24.5,2.93,24.71
504BCHNOR,-121.8501,39.7267,58,2014,718.33,10.4,17.7,25.1,2.80,24.73
504BCHNOR,-121.8501,39.7267,58,2015,299.75,10.0,17.4,24.8,2.63,23.81
504BCHNOR,-121.8501,39.7267,58,2016,928.92,10.2,17.0,23.7,2.57,21.81
504BCHNOR,-121.8501,39.7267,58,2017,786.38,10.1,17.1,24.1,2.88,23.67
504BCHNOR,-121.8501,39.7267,58,2018,513.36,9.3,16.8,24.2,2.85,23.70
504BCHNOR,-121.8501,39.7267,58,2019,1030.49,9.8,16.6,23.4,2.47,22.04
504BCHNOR,-121.8501,39.7267,58,2020,253.64,10.0,17.5,25.0,3.30,25.16
504BCHNOR,-121.8501,39.7267,58,2021,589.31,10.3,17.4,24.4,3.53,25.28
504BCHNOR,-121.8501,39.7267,58,2022,348.39,9.5,17.2,25.0,3.74,26.79
504BCHNOR,-121.8501,39.7267,58,2023,733.09,10.0,16.5,23.1,2.78,21.38
504BCHNOR,-121.8501,39.7267,58,2024,877.74,11.2,17.9,24.6,3.54,24.67

517NYRTRB,-120.6344,39.5647,1319,2010,2157.07,2.1,9.5,16.8,1.83,16.42
517NYRTRB,-120.6344,39.5647,1319,2011,1513.75,1.5,9.2,16.9,1.77,16.57
517NYRTRB,-120.6344,39.5647,1319,2012,2155.83,2.5,10.5,18.5,2.50,19.42
517NYRTRB,-120.6344,39.5647,1319,2013,491.55,1.8,10.1,18.3,2.32,18.99
517NYRTRB,-120.6344,39.5647,1319,2014,1528.25,3.5,11.5,19.5,2.44,19.83
517NYRTRB,-120.6344,39.5647,1319,2015,966.99,3.0,11.3,19.5,2.16,19.83
517NYRTRB,-120.6344,39.5647,1319,2016,2174.94,2.7,10.5,18.4,2.15,18.47
517NYRTRB,-120.6344,39.5647,1319,2017,2737.49,3.2,10.7,18.1,2.01,18.21
517NYRTRB,-120.6344,39.5647,1319,2018,1317.77,2.4,10.6,18.8,2.22,19.52
517NYRTRB,-120.6344,39.5647,1319,2019,2132.56,2.2,9.6,17.1,1.81,16.68
517NYRTRB,-120.6344,39.5647,1319,2020,848.27,2.4,11.0,19.4,2.36,20.71
517NYRTRB,-120.6344,39.5647,1319,2021,1466.12,3.2,11.2,19.1,2.26,20.32
517NYRTRB,-120.6344,39.5647,1319,2022,1125.26,1.6,10.0,18.4,1.71,19.13
517NYRTRB,-120.6344,39.5647,1319,2023,1724.59,1.3,9.1,16.8,1.14,16.01
517NYRTRB,-120.6344,39.5647,1319,2024,1815.42,2.2,10.1,18.0,1.27,17.90

517TRBPAS,-120.5020,39.4928,2022,2010,2268.27,-0.7,5.9,12.4,1.45,12.03
517TRBPAS,-120.5020,39.4928,2022,2011,1538.84,-1.2,5.6,12.5,1.21,12.04
517TRBPAS,-120.5020,39.4928,2022,2012,2123.03,0.2,7.1,14.1,1.85,14.06
517TRBPAS,-120.5020,39.4928,2022,2013,546.20,-0.3,7.0,14.3,2.08,14.17
517TRBPAS,-120.5020,39.4928,2022,2014,1583.57,1.3,8.0,14.8,2.30,13.99
517TRBPAS,-120.5020,39.4928,2022,2015,1045.64,1.1,7.9,14.6,2.23,13.50
517TRBPAS,-120.5020,39.4928,2022,2016,2173.49,0.6,7.2,13.9,2.00,13.12
517TRBPAS,-120.5020,39.4928,2022,2017,2746.86,0.6,7.2,13.7,1.73,12.76
517TRBPAS,-120.5020,39.4928,2022,2018,1367.37,0.4,7.4,14.3,2.12,13.74
517TRBPAS,-120.5020,39.4928,2022,2019,2151.79,-0.3,6.1,12.6,1.66,11.50
517TRBPAS,-120.5020,39.4928,2022,2020,901.79,0.8,7.9,14.9,2.39,14.72
517TRBPAS,-120.5020,39.4928,2022,2021,1738.21,1.0,7.8,14.5,2.31,14.29
517TRBPAS,-120.5020,39.4928,2022,2022,1313.75,0.3,7.1,13.9,1.84,13.07
517TRBPAS,-120.5020,39.4928,2022,2023,1990.41,-0.6,5.8,12.3,1.13,11.27
517TRBPAS,-120.5020,39.4928,2022,2024,2028.90,0.5,6.8,13.1,1.33,12.26

534RSCAGG,-120.2204,38.1319,1146,2010,1585.23,5.5,12.1,18.7,2.78,17.22
534RSCAGG,-120.2204,38.1319,1146,2011,1012.89,5.4,12.2,19.0,2.97,17.60
534RSCAGG,-120.2204,38.1319,1146,2012,1166.85,6.4,13.5,20.5,4.27,20.93
534RSCAGG,-120.2204,38.1319,1146,2013,317.35,6.5,13.7,20.8,4.43,20.91
534RSCAGG,-120.2204,38.1319,1146,2014,854.46,7.8,14.6,21.4,5.03,21.47
534RSCAGG,-120.2204,38.1319,1146,2015,768.78,7.5,14.3,21.0,4.44,20.65
534RSCAGG,-120.2204,38.1319,1146,2016,1222.22,7.1,13.8,20.5,4.18,20.64
534RSCAGG,-120.2204,38.1319,1146,2017,1612.55,7.3,13.9,20.6,4.62,20.64
534RSCAGG,-120.2204,38.1319,1146,2018,935.84,7.3,14.0,20.7,4.74,20.37
534RSCAGG,-120.2204,38.1319,1146,2019,1447.73,6.2,12.8,19.3,3.37,18.12
534RSCAGG,-120.2204,38.1319,1146,2020,536.91,7.7,14.5,21.1,4.53,21.27
534RSCAGG,-120.2204,38.1319,1146,2021,875.18,7.2,14.2,21.1,4.23,22.16
534RSCAGG,-120.2204,38.1319,1146,2022,720.04,7.1,14.0,20.9,4.59,21.44
534RSCAGG,-120.2204,38.1319,1146,2023,1314.05,6.9,12.7,18.4,3.18,16.30
534RSCAGG,-120.2204,38.1319,1146,2024,1029.05,8.6,14.1,19.7,4.92,18.30

509BSCADC,-121.6699,40.1001,730,2010,1657.28,7.0,13.7,20.4,2.73,19.55
509BSCADC,-121.6699,40.1001,730,2011,1121.65,6.4,13.5,20.5,2.88,19.97
509BSCADC,-121.6699,40.1001,730,2012,1583.24,7.0,14.4,21.8,3.56,22.99
509BSCADC,-121.6699,40.1001,730,2013,387.39,6.7,14.7,22.7,3.65,23.89
509BSCADC,-121.6699,40.1001,730,2014,1366.35,8.5,15.8,23.0,3.75,23.73
509BSCADC,-121.6699,40.1001,730,2015,686.04,8.2,15.7,23.1,3.48,23.79
509BSCADC,-121.6699,40.1001,730,2016,1833.12,8.0,14.9,21.8,3.12,21.71
509BSCADC,-121.6699,40.1001,730,2017,1691.77,8.0,15.1,22.1,3.21,22.89
509BSCADC,-121.6699,40.1001,730,2018,1022.51,7.4,14.9,22.4,3.71,23.05
509BSCADC,-121.6699,40.1001,730,2019,1653.44,7.5,14.4,21.4,3.11,21.19
509BSCADC,-121.6699,40.1001,730,2020,595.34,7.8,15.4,23.1,3.79,24.64
509BSCADC,-121.6699,40.1001,730,2021,1078.53,8.1,15.3,22.6,3.89,25.11
509BSCADC,-121.6699,40.1001,730,2022,772.63,8.1,15.4,22.8,4.89,25.50
509BSCADC,-121.6699,40.1001,730,2023,1270.73,8.0,14.4,20.8,3.81,20.76
509BSCADC,-121.6699,40.1001,730,2024,1671.46,8.6,15.0,21.4,3.86,21.69

518KNCAWC,-121.3671,40.4501,1723,2010,1918.95,0.8,7.3,13.9,1.93,13.14
518KNCAWC,-121.3671,40.4501,1723,2011,1293.04,0.3,7.2,14.1,1.80,13.29
518KNCAWC,-121.3671,40.4501,1723,2012,1788.15,1.1,8.2,15.3,2.35,15.25
518KNCAWC,-121.3671,40.4501,1723,2013,565.21,0.7,8.1,15.6,2.20,15.26
518KNCAWC,-121.3671,40.4501,1723,2014,1747.05,2.3,9.3,16.2,2.31,15.47
518KNCAWC,-121.3671,40.4501,1723,2015,927.21,2.1,9.2,16.3,2.18,15.39
518KNCAWC,-121.3671,40.4501,1723,2016,2100.98,1.5,8.3,15.0,2.00,14.11
518KNCAWC,-121.3671,40.4501,1723,2017,1923.53,1.9,8.5,15.1,2.20,14.62
518KNCAWC,-121.3671,40.4501,1723,2018,1159.13,1.2,8.3,15.4,2.24,14.71
518KNCAWC,-121.3671,40.4501,1723,2019,1911.79,0.9,7.5,14.1,1.71,12.80
518KNCAWC,-121.3671,40.4501,1723,2020,785.32,1.7,8.9,16.2,2.43,16.03
518KNCAWC,-121.3671,40.4501,1723,2021,1000.55,1.8,8.9,15.9,2.38,15.95
518KNCAWC,-121.3671,40.4501,1723,2022,794.95,1.9,8.6,15.3,2.90,15.27
518KNCAWC,-121.3671,40.4501,1723,2023,1325.41,0.9,7.4,13.8,1.75,12.49
518KNCAWC,-121.3671,40.4501,1723,2024,1576.56,1.4,7.9,14.4,2.01,13.77

514PLA106,-121.1512,38.7393,154,2010,746.02,9.2,15.9,22.5,1.86,20.05
514PLA106,-121.1512,38.7393,154,2011,593.26,8.6,15.5,22.4,1.70,19.94
514PLA106,-121.1512,38.7393,154,2012,788.64,9.2,16.5,23.8,2.42,22.61
514PLA106,-121.1512,38.7393,154,2013,177.90,8.8,16.6,24.4,2.47,24.10
514PLA106,-121.1512,38.7393,154,2014,693.38,10.6,17.9,25.1,2.62,24.58
514PLA106,-121.1512,38.7393,154,2015,321.92,10.1,17.4,24.8,2.67,24.16
514PLA106,-121.1512,38.7393,154,2016,748.35,10.1,17.1,24.1,2.46,22.84
514PLA106,-121.1512,38.7393,154,2017,925.36,10.2,17.2,24.2,2.44,23.46
514PLA106,-121.1512,38.7393,154,2018,616.98,9.3,16.8,24.3,2.31,23.75
514PLA106,-121.1512,38.7393,154,2019,771.77,9.6,16.7,23.7,2.06,22.31
514PLA106,-121.1512,38.7393,154,2020,317.98,9.5,17.2,24.9,2.40,25.35
514PLA106,-121.1512,38.7393,154,2021,649.48,9.9,16.9,24.0,3.07,23.83
514PLA106,-121.1512,38.7393,154,2022,423.90,9.4,17.1,24.8,2.93,26.27
514PLA106,-121.1512,38.7393,154,2023,668.85,9.7,16.4,23.1,2.17,21.33
514PLA106,-121.1512,38.7393,154,2024,669.78,11.1,17.7,24.3,3.01,23.65

506SHA002,-122.1210,40.7665,350,2010,1785.23,8.8,15.3,21.9,2.99,22.06
506SHA002,-122.1210,40.7665,350,2011,1051.74,8.2,15.3,22.3,2.98,23.12
506SHA002,-122.1210,40.7665,350,2012,1496.53,8.6,16.1,23.6,3.63,26.60
506SHA002,-122.1210,40.7665,350,2013,391.66,8.3,16.4,24.4,3.88,27.12
506SHA002,-122.1210,40.7665,350,2014,1431.05,9.7,17.2,24.8,3.93,27.56
506SHA002,-122.1210,40.7665,350,2015,734.21,9.9,17.5,25.1,3.85,27.93
506SHA002,-122.1210,40.7665,350,2016,1876.51,9.4,16.5,23.5,3.24,25.05
506SHA002,-122.1210,40.7665,350,2017,1648.56,9.4,16.6,23.9,3.57,26.45
