Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),vpdmin (hPa),vpdmax (hPa)
GVPC_12.0,-121.0697,39.2194,754,2024,1542.13,8.8,15.0,21.1,3.85,19.80
,,,,,,,,,,
GVPC_12.2,-121.0697,39.2194,754,2010,1886.18,6.6,12.7,18.9,1.96,15.98
GVPC_12.2,-121.0697,39.2194,754,2011,1219.51,6.3,12.7,19.1,2.19,16.19
GVPC_12.2,-121.0697,39.2194,754,2012,1894.92,7.2,13.8,20.5,3.10,19.00
GVPC_12.2,-121.0697,39.2194,754,2013,424.44,6.8,14.0,21.2,3.34,19.91
GVPC_12.2,-121.0697,39.2194,754,2014,1391.09,8.8,15.2,21.6,3.76,20.18
GVPC_12.2,-121.0697,39.2194,754,2015,765.93,8.1,14.9,21.7,3.51,20.32
GVPC_12.2,-121.0697,39.2194,754,2016,1776.24,7.4,14.1,20.8,3.29,18.98
GVPC_12.2,-121.0697,39.2194,754,2017,2125.40,7.8,14.3,20.8,2.69,18.53
GVPC_12.2,-121.0697,39.2194,754,2018,1235.64,7.4,14.3,21.2,3.06,19.64
GVPC_12.2,-121.0697,39.2194,754,2019,1751.19,7.0,13.5,19.9,2.33,17.26
GVPC_12.2,-121.0697,39.2194,754,2020,763.40,8.0,14.9,21.8,3.93,21.11
GVPC_12.2,-121.0697,39.2194,754,2021,1267.43,8.0,14.9,21.8,3.76,22.10
GVPC_12.2,-121.0697,39.2194,754,2022,943.76,8.0,14.8,21.7,4.13,21.80
GVPC_12.2,-121.0697,39.2194,754,2023,1400.39,8.0,13.9,19.9,3.40,17.46
GVPC_12.2,-121.0697,39.2194,754,2024,1542.13,8.8,15.0,21.1,3.85,19.80
,,,,,,,,,,
GVPC_12.3,-121.0669,39.2194,754,2010,1886.18,6.6,12.7,18.9,1.96,15.98
GVPC_12.3,-121.0669,39.2194,754,2011,1219.51,6.3,12.7,19.1,2.19,16.19
GVPC_12.3,-121.0669,39.2194,754,2012,1894.92,7.2,13.8,20.5,3.10,19.00
GVPC_12.3,-121.0669,39.2194,754,2013,424.44,6.8,14.0,21.2,3.34,19.91
GVPC_12.3,-121.0669,39.2194,754,2014,1391.09,8.8,15.2,21.6,3.76,20.18
GVPC_12.3,-121.0669,39.2194,754,2015,765.93,8.1,14.9,21.7,3.51,20.32
GVPC_12.3,-121.0669,39.2194,754,2016,1776.24,7.4,14.1,20.8,3.29,18.98
GVPC_12.3,-121.0669,39.2194,754,2017,2125.40,7.8,14.3,20.8,2.69,18.53
GVPC_12.3,-121.0669,39.2194,754,2018,1235.64,7.4,14.3,21.2,3.06,19.64
GVPC_12.3,-121.0669,39.2194,754,2019,1751.19,7.0,13.5,19.9,2.33,17.26
GVPC_12.3,-121.0669,39.2194,754,2020,763.40,8.0,14.9,21.8,3.93,21.11
GVPC_12.3,-121.0669,39.2194,754,2021,1267.43,8.0,14.9,21.8,3.76,22.10
GVPC_12.3,-121.0669,39.2194,754,2022,943.76,8.0,14.8,21.7,4.13,21.80
GVPC_12.3,-121.0669,39.2194,754,2023,1400.39,8.0,13.9,19.9,3.40,17.46
GVPC_12.3,-121.0669,39.2194,754,2024,1542.13,8.8,15.0,21.1,3.85,19.80
,,,,,,,,,,
GVPC_12.4,-121.0697,39.2214,788,2010,1912.43,6.8,12.8,18.8,2.22,15.81
GVPC_12.4,-121.0697,39.2214,788,2011,1251.34,6.5,12.7,19.0,2.41,16.04
GVPC_12.4,-121.0697,39.2214,788,2012,1886.04,7.5,13.9,20.4,3.41,18.84
GVPC_12.4,-121.0697,39.2214,788,2013,432.67,7.2,14.1,21.1,3.69,19.68
GVPC_12.4,-121.0697,39.2214,788,2014,1396.25,9.2,15.4,21.5,4.17,20.00
GVPC_12.4,-121.0697,39.2214,788,2015,760.10,8.5,15.1,21.6,3.90,20.15
GVPC_12.4,-121.0697,39.2214,788,2016,1797.00,7.8,14.2,20.7,3.62,18.73
GVPC_12.4,-121.0697,39.2214,788,2017,2152.90,8.2,14.4,20.7,3.00,18.37
GVPC_12.4,-121.0697,39.2214,788,2018,1246.03,7.8,14.5,21.1,3.37,19.51
GVPC_12.4,-121.0697,39.2214,788,2019,1769.27,7.5,13.6,19.7,2.67,17.06
GVPC_12.4,-121.0697,39.2214,788,2020,773.16,8.3,15.0,21.6,4.16,20.87
GVPC_12.4,-121.0697,39.2214,788,2021,1240.44,8.4,15.0,21.6,3.95,21.92
GVPC_12.4,-121.0697,39.2214,788,2022,928.76,8.3,15.0,21.7,4.51,21.81
GVPC_12.4,-121.0697,39.2214,788,2023,1384.34,8.4,14.1,19.8,3.81,17.29
GVPC_12.4,-121.0697,39.2214,788,2024,1527.17,9.2,15.1,20.9,4.28,19.49
,,,,,,,,,,
GVPC_13.0,-121.0708,39.2172,754,2010,1886.18,6.6,12.7,18.9,1.96,15.98
GVPC_13.0,-121.0708,39.2172,754,2011,1219.51,6.3,12.7,19.1,2.19,16.19
GVPC_13.0,-121.0708,39.2172,754,2012,1894.92,7.2,13.8,20.5,3.10,19.00
GVPC_13.0,-121.0708,39.2172,754,2013,424.44,6.8,14.0,21.2,3.34,19.91
GVPC_13.0,-121.0708,39.2172,754,2014,1391.09,8.8,15.2,21.6,3.76,20.18
GVPC_13.0,-121.0708,39.2172,754,2015,765.93,8.1,14.9,21.7,3.51,20.32
GVPC_13.0,-121.0708,39.2172,754,2016,1776.24,7.4,14.1,20.8,3.29,18.98
GVPC_13.0,-121.0708,39.2172,754,2017,2125.40,7.8,14.3,20.8,2.69,18.53
GVPC_13.0,-121.0708,39.2172,754,2018,1235.64,7.4,14.3,21.2,3.06,19.64
GVPC_13.0,-121.0708,39.2172,754,2019,1751.19,7.0,13.5,19.9,2.33,17.26
GVPC_13.0,-121.0708,39.2172,754,2020,763.40,8.0,14.9,21.8,3.93,21.11
GVPC_13.0,-121.0708,39.2172,754,2021,1267.43,8.0,14.9,21.8,3.76,22.10
GVPC_13.0,-121.0708,39.2172,754,2022,943.76,8.0,14.8,21.7,4.13,21.80
GVPC_13.0,-121.0708,39.2172,754,2023,1400.39,8.0,13.9,19.9,3.40,17.46
GVPC_13.0,-121.0708,39.2172,754,2024,1542.13,8.8,15.0,21.1,3.85,19.80
,,,,,,,,,,
AngC_Low,-120.5388,38.0716,444,2010,1163.57,8.4,15.2,22.0,2.13,20.58
AngC_Low,-120.5388,38.0716,444,2011,713.37,8.0,15.0,21.9,2.20,20.49
AngC_Low,-120.5388,38.0716,444,2012,829.03,8.7,16.1,23.4,3.14,23.61
AngC_Low,-120.5388,38.0716,444,2013,227.15,8.0,15.9,23.9,2.84,23.78
AngC_Low,-120.5388,38.0716,444,2014,636.21,9.6,17.1,24.6,3.27,24.66
AngC_Low,-120.5388,38.0716,444,2015,556.31,8.9,16.6,24.2,2.68,24.34
AngC_Low,-120.5388,38.0716,444,2016,900.28,9.0,16.4,23.8,2.77,23.83
AngC_Low,-120.5388,38.0716,444,2017,1106.96,9.6,16.7,23.8,3.90,23.70
AngC_Low,-120.5388,38.0716,444,2018,710.79,9.1,16.4,23.7,3.38,23.27
AngC_Low,-120.5388,38.0716,444,2019,1075.74,9.0,15.9,22.7,2.86,21.98
AngC_Low,-120.5388,38.0716,444,2020,442.81,9.6,16.9,24.2,3.99,25.01
AngC_Low,-120.5388,38.0716,444,2021,715.34,9.0,16.5,23.9,3.35,25.33
AngC_Low,-120.5388,38.0716,444,2022,516.02,9.0,16.5,24.1,3.80,25.94
AngC_Low,-120.5388,38.0716,444,2023,949.76,8.7,15.6,22.4,2.49,21.22
AngC_Low,-120.5388,38.0716,444,2024,788.61,9.5,16.6,23.6,3.01,23.57
,,,,,,,,,,
AngC_Up,-120.4633,38.1368,669,2010,1353.80,6.9,14.0,21.0,1.81,19.81
AngC_Up,-120.4633,38.1368,669,2011,856.45,6.4,13.7,21.0,1.74,19.45
AngC_Up,-120.4633,38.1368,669,2012,1016.63,7.3,14.9,22.4,2.74,22.75
AngC_Up,-120.4633,38.1368,669,2013,258.23,7.0,14.9,22.9,2.90,23.06
AngC_Up,-120.4633,38.1368,669,2014,758.79,8.9,16.3,23.7,3.83,24.15
AngC_Up,-120.4633,38.1368,669,2015,656.57,8.7,16.2,23.7,3.45,24.31
AngC_Up,-120.4633,38.1368,669,2016,1064.40,8.3,15.6,22.9,3.45,23.64
AngC_Up,-120.4633,38.1368,669,2017,1355.44,8.8,15.9,23.0,4.04,23.50
AngC_Up,-120.4633,38.1368,669,2018,832.58,8.9,16.0,23.1,4.33,23.57
AngC_Up,-120.4633,38.1368,669,2019,1291.27,8.4,15.2,22.1,2.87,21.38
AngC_Up,-120.4633,38.1368,669,2020,497.75,9.2,16.5,23.8,4.00,24.92
AngC_Up,-120.4633,38.1368,669,2021,804.79,9.1,16.3,23.6,4.15,25.61
AngC_Up,-120.4633,38.1368,669,2022,642.40,8.9,16.2,23.5,4.58,25.51
AngC_Up,-120.4633,38.1368,669,2023,1172.33,8.7,15.1,21.4,3.36,20.17
AngC_Up,-120.4633,38.1368,669,2024,918.37,10.4,16.4,22.5,5.00,21.95
,,,,,,,,,,
508SHA901,-122.0909,39.9098,56,2010,799.02,9.4,16.1,22.9,2.16,21.66
508SHA901,-122.0909,39.9098,56,2011,599.19,8.7,16.0,23.2,2.16,22.59
508SHA901,-122.0909,39.9098,56,2012,739.93,9.3,16.9,24.4,2.85,25.69
508SHA901,-122.0909,39.9098,56,2013,133.02,9.0,17.1,25.2,3.19,26.65
508SHA901,-122.0909,39.9098,56,2014,663.63,10.7,18.1,25.6,3.08,26.71
508SHA901,-122.0909,39.9098,56,2015,283.43,10.4,18.0,25.6,2.87,26.29
508SHA901,-122.0909,39.9098,56,2016,789.52,10.5,17.5,24.4,2.48,24.14
508SHA901,-122.0909,39.9098,56,2017,619.63,10.4,17.6,24.8,3.02,25.70
508SHA901,-122.0909,39.9098,56,2018,523.21,9.8,17.4,24.9,2.82,25.78
508SHA901,-122.0909,39.9098,56,2019,863.35,10.0,17.0,24.1,2.59,24.12
508SHA901,-122.0909,39.9098,56,2020,209.72,10.3,18.0,25.8,3.33,27.85
508SHA901,-122.0909,39.9098,56,2021,458.01,10.3,17.7,25.1,3.13,27.06
508SHA901,-122.0909,39.9098,56,2022,299.39,9.5,17.7,25.8,3.21,29.10
508SHA901,-122.0909,39.9098,56,2023,707.64,9.8,16.7,23.6,2.27,22.91
508SHA901,-122.0909,39.9098,56,2024,786.63,10.8,17.6,24.4,2.84,24.63
,,,,,,,,,,
514WS0083,-120.4170,38.8056,1619,2010,1862.19,4.8,10.5,16.1,3.04,14.25
514WS0083,-120.4170,38.8056,1619,2011,1296.87,4.6,10.3,16.0,3.01,14.44
514WS0083,-120.4170,38.8056,1619,2012,1623.58,5.7,11.6,17.5,3.97,16.47
514WS0083,-120.4170,38.8056,1619,2013,533.61,6.0,11.8,17.7,4.36,16.81
514WS0083,-120.4170,38.8056,1619,2014,1203.23,7.1,12.8,18.4,4.55,16.71
514WS0083,-120.4170,38.8056,1619,2015,1008.14,6.9,12.5,18.0,4.44,16.06
514WS0083,-120.4170,38.8056,1619,2016,1814.11,6.3,11.9,17.4,4.26,15.67
514WS0083,-120.4170,38.8056,1619,2017,2579.82,6.4,11.8,17.2,4.15,15.80
514WS0083,-120.4170,38.8056,1619,2018,1224.60,6.5,12.2,17.8,4.59,16.22
514WS0083,-120.4170,38.8056,1619,2019,2065.22,5.6,10.9,16.2,3.45,13.46
514WS0083,-120.4170,38.8056,1619,2020,877.36,7.0,12.6,18.4,4.90,17.15
514WS0083,-120.4170,38.8056,1619,2021,1347.19,7.5,12.6,17.7,5.23,17.09
514WS0083,-120.4170,38.8056,1619,2022,1146.80,7.1,12.3,17.6,5.28,16.74
514WS0083,-120.4170,38.8056,1619,2023,1727.77,6.0,10.7,15.4,3.63,13.36
514WS0083,-120.4170,38.8056,1619,2024,1304.32,7.0,11.7,16.5,4.76,14.67
,,,,,,,,,,
507WS1061,-121.7855,40.5109,1192,2010,1441.43,5.7,11.7,17.7,3.16,16.26
507WS1061,-121.7855,40.5109,1192,2011,1006.55,5.7,12.0,18.3,3.36,16.78
507WS1061,-121.7855,40.5109,1192,2012,1313.35,6.5,12.8,19.1,4.29,18.96
507WS1061,-121.7855,40.5109,1192,2013,502.33,6.8,13.4,20.0,4.45,19.61
507WS1061,-121.7855,40.5109,1192,2014,1379.27,8.1,14.0,20.0,4.65,19.36
507WS1061,-121.7855,40.5109,1192,2015,736.20,7.9,14.0,20.1,4.44,19.22
507WS1061,-121.7855,40.5109,1192,2016,1650.44,7.4,13.1,18.8,4.03,17.54
507WS1061,-121.7855,40.5109,1192,2017,1364.78,7.5,13.4,19.2,4.42,18.90
507WS1061,-121.7855,40.5109,1192,2018,1023.85,7.4,13.5,19.5,4.47,18.81
507WS1061,-121.7855,40.5109,1192,2019,1428.93,6.6,12.4,18.2,3.56,16.51
507WS1061,-121.7855,40.5109,1192,2020,721.43,7.7,14.0,20.2,4.75,20.22
507WS1061,-121.7855,40.5109,1192,2021,1053.83,7.4,13.6,19.8,4.83,20.40
507WS1061,-121.7855,40.5109,1192,2022,848.74,7.0,13.3,19.6,5.00,19.81
507WS1061,-121.7855,40.5109,1192,2023,1342.78,5.9,11.8,17.7,3.32,16.15
507WS1061,-121.7855,40.5109,1192,2024,1698.88,6.5,12.4,18.2,3.43,16.58
,,,,,,,,,,
509WS0581,-121.6554,40.0027,768,2010,1988.38,8.5,14.0,19.4,3.68,17.15
509WS0581,-121.6554,40.0027,768,2011,1341.94,8.3,14.0,19.6,3.84,17.49
509WS0581,-121.6554,40.0027,768,2012,1932.19,9.2,15.1,21.0,4.95,20.48
509WS0581,-121.6554,40.0027,768,2013,432.38,9.3,15.6,21.8,5.14,21.17
509WS0581,-121.6554,40.0027,768,2014,1571.67,10.6,16.4,22.1,5.25,21.25
509WS0581,-121.6554,40.0027,768,2015,758.10,10.2,16.2,22.3,4.82,21.30
509WS0581,-121.6554,40.0027,768,2016,2131.79,9.7,15.3,20.9,4.40,19.43
509WS0581,-121.6554,40.0027,768,2017,2008.58,10.1,15.7,21.3,4.90,20.36
509WS0581,-121.6554,40.0027,768,2018,1190.79,10.0,15.9,21.7,5.25,20.87
509WS0581,-121.6554,40.0027,768,2019,1949.58,9.4,14.9,20.5,4.32,18.57
509WS0581,-121.6554,40.0027,768,2020,673.77,10.4,16.3,22.2,5.62,22.21
509WS0581,-121.6554,40.0027,768,2021,1282.16,10.5,16.2,22.0,6.00,22.83
509WS0581,-121.6554,40.0027,768,2022,888.52,10.8,16.4,22.1,6.74,22.79
509WS0581,-121.6554,40.0027,768,2023,1529.17,10.1,15.1,20.1,4.80,18.19
509WS0581,-121.6554,40.0027,768,2024,1924.62,11.0,15.8,20.6,5.19,18.92
,,,,,,,,,,
531COSDWx,-121.3829,38.2713,5,2010,590.96,8.7,15.3,21.9,1.13,17.25
531COSDWx,-121.3829,38.2713,5,2011,396.32,7.7,14.8,21.9,1.01,17.50
531COSDWx,-121.3829,38.2713,5,2012,510.12,8.2,15.7,23.2,1.25,19.97
531COSDWx,-121.3829,38.2713,5,2013,161.32,7.7,15.6,23.6,1.65,21.09
531COSDWx,-121.3829,38.2713,5,2014,451.96,9.4,16.9,24.4,1.48,21.43
531COSDWx,-121.3829,38.2713,5,2015,188.35,9.3,16.9,24.4,1.89,22.46
531COSDWx,-121.3829,38.2713,5,2016,539.29,9.1,16.5,23.8,1.24,20.69
531COSDWx,-121.3829,38.2713,5,2017,622.65,9.0,16.5,23.9,1.94,21.05
531COSDWx,-121.3829,38.2713,5,2018,460.13,8.2,16.1,23.8,1.11,20.92
531COSDWx,-121.3829,38.2713,5,2019,537.91,8.8,16.1,23.5,1.15,20.25
531COSDWx,-121.3829,38.2713,5,2020,176.62,8.6,16.8,24.9,1.53,23.98
531COSDWx,-121.3829,38.2713,5,2021,470.71,8.7,16.2,23.7,1.52,21.59
531COSDWx,-121.3829,38.2713,5,2022,265.70,8.4,16.2,24.0,1.45,22.31
531COSDWx,-121.3829,38.2713,5,2023,539.05,8.9,15.6,22.4,1.05,17.96
531COSDWx,-121.3829,38.2713,5,2024,483.10,9.5,16.7,24.0,1.41,21.31
,,,,,,,,,,
518WS0397,-120.9388,40.3157,1550,2010,871.11,0.7,7.8,14.9,1.63,14.43
518WS0397,-120.9388,40.3157,1550,2011,661.36,0.0,7.4,14.8,1.67,14.39
518WS0397,-120.9388,40.3157,1550,2012,867.20,0.8,8.6,16.4,2.18,17.16
518WS0397,-120.9388,40.3157,1550,2013,253.62,0.1,8.3,16.5,1.92,16.92
518WS0397,-120.9388,40.3157,1550,2014,648.02,2.0,9.7,17.5,2.05,17.42
518WS0397,-120.9388,40.3157,1550,2015,451.05,1.8,9.7,17.6,1.87,17.33
518WS0397,-120.9388,40.3157,1550,2016,1030.77,1.4,8.8,16.2,1.89,15.84
518WS0397,-120.9388,40.3157,1550,2017,1196.15,1.5,8.8,16.1,1.74,16.31
518WS0397,-120.9388,40.3157,1550,2018,631.54,0.9,8.7,16.6,1.89,16.56
518WS0397,-120.9388,40.3157,1550,2019,1096.36,0.6,7.9,15.2,1.33,14.28
518WS0397,-120.9388,40.3157,1550,2020,415.33,1.0,9.2,17.3,1.89,17.82
518WS0397,-120.9388,40.3157,1550,2021,807.12,0.9,8.9,16.9,1.88,17.60
518WS0397,-120.9388,40.3157,1550,2022,567.82,0.9,8.5,16.1,2.38,16.48
518WS0397,-120.9388,40.3157,1550,2023,1020.71,0.5,7.4,14.4,1.51,13.34
518WS0397,-120.9388,40.3157,1550,2024,1120.29,1.4,8.6,15.8,1.70,15.29
,,,,,,,,,,
526OT0508,-121.8177,40.8773,1262,2010,2313.03,5.7,11.1,16.5,3.30,15.00
526OT0508,-121.8177,40.8773,1262,2011,1224.63,5.7,11.4,17.0,3.43,15.61
526OT0508,-121.8177,40.8773,1262,2012,1946.26,6.4,12.2,18.0,4.31,17.63
526OT0508,-121.8177,40.8773,1262,2013,675.60,6.6,12.7,18.8,4.48,18.24
526OT0508,-121.8177,40.8773,1262,2014,1913.52,8.0,13.5,19.0,4.62,18.12
526OT0508,-121.8177,40.8773,1262,2015,1076.57,7.9,13.5,19.0,4.53,17.90
526OT0508,-121.8177,40.8773,1262,2016,2595.07,7.4,12.6,17.8,4.16,16.46
526OT0508,-121.8177,40.8773,1262,2017,2420.11,7.5,12.8,18.1,4.64,17.60
526OT0508,-121.8177,40.8773,1262,2018,1441.80,7.4,12.9,18.4,4.67,17.51
526OT0508,-121.8177,40.8773,1262,2019,2318.22,6.6,11.8,17.0,3.69,15.31
526OT0508,-121.8177,40.8773,1262,2020,1047.86,7.6,13.3,19.1,4.80,18.83
526OT0508,-121.8177,40.8773,1262,2021,1433.01,7.1,12.6,18.0,4.91,18.60
526OT0508,-121.8177,40.8773,1262,2022,973.17,6.3,12.1,17.9,4.54,17.81
526OT0508,-121.8177,40.8773,1262,2023,1821.83,5.0,10.4,15.8,2.72,14.21
526OT0508,-121.8177,40.8773,1262,2024,2293.00,5.5,10.7,15.9,3.00,14.56
,,,,,,,,,,
509WS0197,-121.6271,40.1337,1068,2010,1716.06,6.7,12.3,18.0,3.58,16.31
509WS0197,-121.6271,40.1337,1068,2011,1261.00,6.6,12.5,18.4,3.78,16.95
509WS0197,-121.6271,40.1337,1068,2012,1711.17,7.5,13.5,19.6,4.84,19.55
509WS0197,-121.6271,40.1337,1068,2013,434.91,7.8,14.1,20.4,5.04,19.96
509WS0197,-121.6271,40.1337,1068,2014,1434.66,9.0,14.8,20.5,5.08,19.73
509WS0197,-121.6271,40.1337,1068,2015,706.12,8.7,14.7,20.7,4.81,19.92
509WS0197,-121.6271,40.1337,1068,2016,1949.49,8.1,13.8,19.4,4.32,18.19
509WS0197,-121.6271,40.1337,1068,2017,1788.41,8.4,14.1,19.8,4.95,19.35
509WS0197,-121.6271,40.1337,1068,2018,1123.70,8.4,14.3,20.1,5.21,19.54
509WS0197,-121.6271,40.1337,1068,2019,1722.88,7.5,13.1,18.7,4.16,17.01
509WS0197,-121.6271,40.1337,1068,2020,648.75,8.7,14.7,20.6,5.44,20.74
509WS0197,-121.6271,40.1337,1068,2021,1108.09,8.4,14.5,20.5,5.53,21.27
509WS0197,-121.6271,40.1337,1068,2022,820.78,8.4,14.4,20.3,5.73,20.60
509WS0197,-121.6271,40.1337,1068,2023,1320.96,7.4,12.9,18.4,3.93,16.83
509WS0197,-121.6271,40.1337,1068,2024,1731.89,8.0,13.6,19.1,4.50,18.16
,,,,,,,,,,
518WS0103,-121.2490,39.6404,981,2010,2509.36,7.5,12.9,18.3,4.06,16.23
518WS0103,-121.2490,39.6404,981,2011,1607.60,7.8,13.1,18.5,4.64,16.64
518WS0103,-121.2490,39.6404,981,2012,2457.02,8.8,14.3,19.8,5.77,19.47
518WS0103,-121.2490,39.6404,981,2013,506.59,8.9,14.7,20.6,5.66,19.56
518WS0103,-121.2490,39.6404,981,2014,1815.60,10.2,15.5,20.9,5.82,19.68
518WS0103,-121.2490,39.6404,981,2015,905.68,10.0,15.5,21.0,5.76,19.89
518WS0103,-121.2490,39.6404,981,2016,2428.07,9.3,14.5,19.7,5.37,18.28
518WS0103,-121.2490,39.6404,981,2017,2555.99,9.5,14.8,20.0,5.39,18.44
518WS0103,-121.2490,39.6404,981,2018,1418.70,9.6,15.0,20.4,5.97,19.22
518WS0103,-121.2490,39.6404,981,2019,2325.96,8.5,13.8,19.1,4.49,16.71
518WS0103,-121.2490,39.6404,981,2020,857.69,10.2,15.7,21.2,6.29,20.45
518WS0103,-121.2490,39.6404,981,2021,1516.06,9.9,15.2,20.5,6.54,20.43
518WS0103,-121.2490,39.6404,981,2022,1142.39,9.5,15.0,20.6,6.28,19.98
518WS0103,-121.2490,39.6404,981,2023,1816.03,9.0,13.7,18.5,4.96,16.09
518WS0103,-121.2490,39.6404,981,2024,2219.50,10.3,14.5,18.6,5.92,16.45
,,,,,,,,,,
518WS0167,-121.1952,39.5474,968,2010,2318.70,5.7,11.9,18.0,2.76,15.86
518WS0167,-121.1952,39.5474,968,2011,1519.79,6.0,12.2,18.3,3.49,16.49
518WS0167,-121.1952,39.5474,968,2012,2298.85,7.4,13.5,19.6,4.65,19.16
518WS0167,-121.1952,39.5474,968,2013,496.02,7.0,13.7,20.4,4.37,19.25
518WS0167,-121.1952,39.5474,968,2014,1727.72,8.7,14.8,20.8,4.71,19.53
518WS0167,-121.1952,39.5474,968,2015,888.55,8.1,14.5,20.9,4.33,19.70
518WS0167,-121.1952,39.5474,968,2016,2318.46,7.5,13.6,19.7,4.28,18.11
518WS0167,-121.1952,39.5474,968,2017,2571.07,7.8,13.7,19.7,3.86,17.84
518WS0167,-121.1952,39.5474,968,2018,1463.64,8.1,14.1,20.2,4.85,18.75
518WS0167,-121.1952,39.5474,968,2019,2222.81,6.6,12.8,19.0,3.11,16.67
518WS0167,-121.1952,39.5474,968,2020,880.15,8.7,15.0,21.1,5.41,20.24
518WS0167,-121.1952,39.5474,968,2021,1481.72,8.9,14.8,20.6,6.07,20.55
518WS0167,-121.1952,39.5474,968,2022,1074.99,8.5,14.5,20.6,5.34,20.13
518WS0167,-121.1952,39.5474,968,2023,1668.04,8.3,13.3,18.3,4.67,15.79
518WS0167,-121.1952,39.5474,968,2024,2041.82,9.7,14.2,18.7,5.15,16.71
,,,,,,,,,,
505NC0222,-122.0586,41.0564,1106,2010,2493.44,6.3,11.7,17.2,3.28,15.70
505NC0222,-122.0586,41.0564,1106,2011,1485.31,5.8,11.6,17.5,3.23,16.35
505NC0222,-122.0586,41.0564,1106,2012,2206.26,6.8,12.8,18.7,4.11,18.80
505NC0222,-122.0586,41.0564,1106,2013,543.70,6.9,13.2,19.5,4.17,19.27
505NC0222,-122.0586,41.0564,1106,2014,1854.80,8.2,14.0,19.8,4.35,19.54
505NC0222,-122.0586,41.0564,1106,2015,1101.26,8.2,14.0,19.7,4.21,18.72
505NC0222,-122.0586,41.0564,1106,2016,2581.02,7.5,12.9,18.4,3.74,17.25
505NC0222,-122.0586,41.0564,1106,2017,2366.55,7.6,13.1,18.6,4.14,18.15
505NC0222,-122.0586,41.0564,1106,2018,1287.89,7.7,13.3,19.0,4.33,18.30
505NC0222,-122.0586,41.0564,1106,2019,2446.94,7.0,12.2,17.5,3.57,15.97
505NC0222,-122.0586,41.0564,1106,2020,857.22,7.9,13.6,19.4,4.46,19.34
505NC0222,-122.0586,41.0564,1106,2021,1409.63,7.3,13.1,18.8,4.47,19.51
505NC0222,-122.0586,41.0564,1106,2022,870.96,7.2,13.1,18.9,4.61,19.37
505NC0222,-122.0586,41.0564,1106,2023,1952.31,6.0,11.4,16.9,2.62,15.42
505NC0222,-122.0586,41.0564,1106,2024,2445.54,6.3,11.8,17.2,3.18,16.19
,,,,,,,,,,
517WS0295,-121.0594,39.5915,1104,2010,2733.68,4.6,11.0,17.4,2.39,15.83
517WS0295,-121.0594,39.5915,1104,2011,1813.96,4.5,11.1,17.7,2.57,16.08
517WS0295,-121.0594,39.5915,1104,2012,2626.38,5.7,12.5,19.2,3.53,18.96
517WS0295,-121.0594,39.5915,1104,2013,544.00,5.5,12.8,20.1,3.65,19.36
517WS0295,-121.0594,39.5915,1104,2014,1968.95,6.9,13.5,20.2,3.74,19.31
517WS0295,-121.0594,39.5915,1104,2015,1072.06,6.4,13.5,20.5,3.39,19.61
517WS0295,-121.0594,39.5915,1104,2016,2666.40,5.7,12.6,19.5,3.36,18.28
517WS0295,-121.0594,39.5915,1104,2017,3079.92,6.3,12.7,19.1,3.04,17.68
517WS0295,-121.0594,39.5915,1104,2018,1593.66,6.2,12.9,19.6,3.61,18.65
517WS0295,-121.0594,39.5915,1104,2019,2601.17,5.3,11.9,18.5,2.56,16.45
517WS0295,-121.0594,39.5915,1104,2020,1022.77,6.5,13.6,20.7,4.05,20.26
517WS0295,-121.0594,39.5915,1104,2021,1778.12,6.9,13.5,20.0,4.19,20.28
517WS0295,-121.0594,39.5915,1104,2022,1218.58,6.7,13.2,19.8,4.06,19.70
517WS0295,-121.0594,39.5915,1104,2023,1975.17,6.6,12.2,17.7,3.31,15.57
517WS0295,-121.0594,39.5915,1104,2024,2253.63,7.7,13.1,18.4,3.97,16.51
,,,,,,,,,,
504BCCGCB,-121.7777,39.7693,120,2010,1049.51,9.0,15.9,22.8,2.07,21.29
504BCCGCB,-121.7777,39.7693,120,2011,694.13,8.3,15.6,22.9,2.22,21.94
504BCCGCB,-121.7777,39.7693,120,2012,909.58,9.0,16.5,24.0,3.10,24.84
504BCCGCB,-121.7777,39.7693,120,2013,220.03,8.4,16.6,24.8,3.21,26.02
504BCCGCB,-121.7777,39.7693,120,2014,844.38,10.3,17.8,25.4,3.20,26.32
504BCCGCB,-121.7777,39.7693,120,2015,367.45,10.1,17.6,25.2,2.99,25.71
504BCCGCB,-121.7777,39.7693,120,2016,1063.04,10.2,17.1,23.9,2.95,23.37
504BCCGCB,-121.7777,39.7693,120,2017,942.70,10.1,17.2,24.3,3.15,24.75
504BCCGCB,-121.7777,39.7693,120,2018,623.97,9.4,16.9,24.3,3.28,24.77
504BCCGCB,-121.7777,39.7693,120,2019,1102.07,9.7,16.7,23.6,2.86,23.71
504BCCGCB,-121.7777,39.7693,120,2020,322.47,10.1,17.7,25.2,3.80,26.85
504BCCGCB,-121.7777,39.7693,120,2021,690.78,10.4,17.6,24.7,3.98,26.99
504BCCGCB,-121.7777,39.7693,120,2022,438.91,9.9,17.6,25.3,4.59,28.83
504BCCGCB,-121.7777,39.7693,120,2023,827.73,10.6,16.9,23.3,3.83,22.79
504BCCGCB,-121.7777,39.7693,120,2024,1038.97,11.7,18.0,24.3,4.68,24.50
,,,,,,,,,,
